"schoolid","schoolname","calendaryear","totaljd","hispanicjd","amindianjd","asianjd","blackjd","nathawjd","twoormorejd","minorityjd","whitejd","nonresalienjd","unknownjd","menjd","hispanicmenjd","amindianmenjd","asianmenjd","blackmenjd","nathawmenjd","twoormoremenjd","minoritymenjd","whitemenjd","nonresalienmenjd","unknownmenjd","womenjd","hispanicwomenjd","amindianwomenjd","asianwomenjd","blackwomenjd","nathawwomenjd","twoormorewomenjd","minoritywomenjd","whitewomenjd","nonresalienwomenjd","unknownwomenjd","otherjd","hispanicotherjd","amindianotherjd","asianotherjd","blackotherjd","nathawotherjd","twoormoreotherjd","minorityotherjd","whiteotherjd","nonresalienotherjd","unknownotherjd","totalftjd","fthispanicjd","ftamindjd","ftasianjd","ftblackjd","ftnathawjd","fttwoormorejd","ftminorityjd","ftwhitejd","ftnonresalienjd","ftunknownjd","totalptjd","pthispanicjd","ptamindjd","ptasianjd","ptblackjd","ptnathawjd","pttwoormorejd","ptminorityjd","ptwhitejd","ptnonresalienjd","ptunknownjd","totaljd1","hispanicjd1","amindianjd1","asianjd1","blackjd1","nathawjd1","twoormorejd1","minorityjd1","whitejd1","nonresalienjd1","unknownjd1","amindianmenjd1","amindianotherjd1","amindianwomenjd1","asianmenjd1","asianotherjd1","asianwomenjd1","blackmenjd1","blackotherjd1","blackwomenjd1","hispanicmenjd1","hispanicotherjd1","hispanicwomenjd1","minoritymenjd1","minorityotherjd1","minoritywomenjd1","nathawmenjd1","nathawotherjd1","nathawwomenjd1","nonresalienmenjd1","nonresalienotherjd1","nonresalienwomenjd1","twoormoremenjd1","twoormoreotherjd1","twoormorewomenjd1","unknownmenjd1","unknownotherjd1","unknownwomenjd1","whitemenjd1","whiteotherjd1","whitewomenjd1","menjd1","otherjd1","womenjd1","totaljd2","amindianjd2","amindianmenjd2","amindianotherjd2","amindianwomenjd2","asianjd2","asianmenjd2","asianotherjd2","asianwomenjd2","blackjd2","blackmenjd2","blackotherjd2","blackwomenjd2","hispanicjd2","hispanicmenjd2","hispanicotherjd2","hispanicwomenjd2","minorityjd2","minoritymenjd2","minorityotherjd2","minoritywomenjd2","nathawjd2","nathawmenjd2","nathawotherjd2","nathawwomenjd2","nonresalienjd2","nonresalienmenjd2","nonresalienotherjd2","nonresalienwomenjd2","twoormorejd2","twoormoremenjd2","twoormoreotherjd2","twoormorewomenjd2","unknownjd2","unknownmenjd2","unknownotherjd2","unknownwomenjd2","whitejd2","whitemenjd2","whiteotherjd2","whitewomenjd2","menjd2","otherjd2","womenjd2","totaljd3","amindianjd3","amindianmenjd3","amindianotherjd3","amindianwomenjd3","asianjd3","asianmenjd3","asianotherjd3","asianwomenjd3","blackjd3","blackmenjd3","blackotherjd3","blackwomenjd3","hispanicjd3","hispanicmenjd3","hispanicotherjd3","hispanicwomenjd3","minorityjd3","minoritymenjd3","minorityotherjd3","minoritywomenjd3","nathawjd3","nathawmenjd3","nathawotherjd3","nathawwomenjd3","nonresalienjd3","nonresalienmenjd3","nonresalienotherjd3","nonresalienwomenjd3","twoormorejd3","twoormoremenjd3","twoormoreotherjd3","twoormorewomenjd3","unknownjd3","unknownmenjd3","unknownotherjd3","unknownwomenjd3","whitejd3","whitemenjd3","whiteotherjd3","whitewomenjd3","menjd3","otherjd3","womenjd3","totaljd4","amindianjd4","amindianmenjd4","amindianotherjd4","amindianwomenjd4","asianjd4","asianmenjd4","asianotherjd4","asianwomenjd4","blackjd4","blackmenjd4","blackotherjd4","blackwomenjd4","hispanicjd4","hispanicmenjd4","hispanicotherjd4","hispanicwomenjd4","minorityjd4","minoritymenjd4","minorityotherjd4","minoritywomenjd4","nathawjd4","nathawmenjd4","nathawotherjd4","nathawwomenjd4","nonresalienjd4","nonresalienmenjd4","nonresalienotherjd4","nonresalienwomenjd4","twoormorejd4","twoormoremenjd4","twoormoreotherjd4","twoormorewomenjd4","unknownjd4","unknownmenjd4","unknownotherjd4","unknownwomenjd4","whitejd4","whitemenjd4","whiteotherjd4","whitewomenjd4","menjd4","otherjd4","womenjd4"
"00221007","University of Massachusetts Dartmouth","2019","280","28","2","10","24","0","12","76","181","8","15","135","11","1","4","9","0","7","32","91","3","9","145","17","1","6","15","0","5","44","90","5","6","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","122","10","0","5","9","0","5","29","81","5","7","0","0","0","3","0","2","3","0","6","5","0","5","14","0","15","0","0","0","2","0","3","3","0","2","5","0","2","40","0","41","61","0","61","82","2","1","0","1","2","1","0","1","8","2","0","6","9","4","0","5","25","11","0","14","0","0","0","0","2","1","0","1","4","3","0","1","3","1","0","2","52","26","0","26","39","0","43","52","0","0","0","0","2","0","0","2","5","3","0","2","5","0","0","5","15","4","0","11","0","0","0","0","1","0","0","1","3","1","0","2","3","3","0","0","33","21","0","12","28","0","24","24","0","0","0","0","1","0","0","1","2","1","0","1","4","2","0","2","7","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","15","4","0","11","7","0","17"
"00221810","Suffolk University","2019","1068","80","0","54","37","2","19","192","799","28","49","495","31","0","21","16","1","6","75","383","13","24","571","49","0","33","21","1","13","117","415","15","24","2","0","0","0","0","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","368","30","0","21","18","0","8","77","264","6","21","0","0","0","10","0","11","7","0","11","11","0","19","32","0","45","0","0","0","4","0","2","4","0","4","10","1","10","123","1","140","169","2","197","308","0","0","0","0","12","3","0","9","12","6","0","6","25","9","0","16","53","18","0","35","0","0","0","0","9","4","0","5","4","0","0","4","12","8","0","4","234","118","0","116","148","0","160","315","0","0","0","0","15","6","0","9","5","1","0","4","20","9","0","11","47","19","0","28","2","0","0","1","11","4","0","7","5","2","0","3","14","6","0","8","243","110","0","133","139","0","176","77","0","0","0","0","6","2","0","4","2","2","0","0","5","2","0","3","15","6","0","9","0","1","0","0","2","1","0","1","2","0","0","2","2","0","0","2","58","32","0","26","39","0","38"
"00222600","Western New England University","2019","286","23","3","14","33","0","1","74","191","0","21","131","7","1","3","12","0","1","24","96","0","11","155","16","2","11","21","0","0","50","95","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","110","4","1","4","13","0","1","23","75","0","12","0","0","1","1","0","3","5","0","8","1","0","3","8","0","15","0","0","0","0","0","0","1","0","0","4","0","8","42","0","33","54","0","56","75","1","1","0","0","2","1","0","1","6","3","0","3","8","3","0","5","17","8","0","9","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","2","52","28","0","24","40","0","35","87","1","0","0","1","8","1","0","7","11","4","0","7","9","2","0","7","29","7","0","22","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","55","23","0","32","33","0","54","14","0","0","0","0","0","0","0","0","3","0","0","3","2","1","0","1","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","3","0","6","4","0","10"
"00225400","Michigan State University","2019","698","33","10","23","39","0","29","134","509","31","24","335","17","3","8","18","0","9","55","255","12","13","363","16","7","15","21","0","20","79","254","19","11","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","238","7","5","8","12","0","10","42","185","4","7","1","0","4","4","0","4","4","0","8","5","0","2","17","0","25","0","0","0","2","0","2","3","0","7","4","0","3","86","0","99","109","0","129","217","3","1","0","2","6","1","0","5","14","8","0","6","14","5","0","9","42","17","0","25","0","0","0","0","12","2","0","10","5","2","0","3","9","6","0","3","154","82","0","72","107","0","110","243","2","1","0","1","9","3","0","6","13","6","0","7","12","7","0","5","50","21","0","29","0","0","0","0","15","8","0","7","14","4","0","10","8","3","0","5","170","87","0","83","119","0","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00232300","University of Detroit Mercy","2019","592","14","1","12","35","0","11","73","260","256","3","277","7","1","4","11","0","4","27","132","117","1","315","7","0","8","24","0","7","46","128","139","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","211","5","1","7","14","0","5","32","85","92","2","1","0","0","2","0","5","6","0","8","3","0","2","15","0","17","0","0","0","44","0","48","3","0","2","1","0","1","38","0","47","98","0","113","173","0","0","0","0","2","1","0","1","10","3","0","7","4","4","0","0","19","8","0","11","0","0","0","0","77","35","0","42","3","0","0","3","1","0","0","1","76","36","0","40","79","0","94","192","0","0","0","0","3","1","0","2","9","2","0","7","4","0","0","4","19","4","0","15","0","0","0","0","86","37","0","49","3","1","0","2","0","0","0","0","87","51","0","36","92","0","100","16","0","0","0","0","0","0","0","0","2","0","0","2","1","0","0","1","3","0","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","12","7","0","5","8","0","8"
"00232503","University of Michigan","2019","1024","61","5","83","47","1","56","253","707","26","38","500","29","3","35","24","0","26","117","354","10","19","521","32","2","47","23","1","29","134","352","16","19","3","0","0","1","0","0","1","2","1","0","0","","","","","","","","","","","","","","","","","","","","","","","318","16","1","30","13","1","23","84","218","6","10","1","0","0","13","1","16","6","0","7","6","0","10","38","2","44","0","0","1","3","0","3","12","1","10","3","0","7","99","1","118","143","3","172","372","2","1","0","1","32","14","0","18","19","12","0","7","28","15","0","13","98","50","0","48","0","0","0","0","11","4","0","7","17","8","0","9","22","12","0","10","241","113","0","128","179","0","193","334","2","1","0","1","21","8","0","13","15","6","0","9","17","8","0","9","71","29","0","42","0","0","0","0","9","3","0","6","16","6","0","10","6","4","0","2","248","142","0","106","178","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00232902","Wayne State University","2019","419","4","6","7","35","0","4","56","317","6","40","213","1","0","3","13","0","4","21","167","1","24","206","3","6","4","22","0","0","35","150","5","16","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","125","0","2","3","12","0","2","19","92","1","13","0","0","2","2","0","1","5","0","7","0","0","0","9","0","10","0","0","0","0","0","1","2","0","0","7","0","6","47","0","45","63","0","62","127","2","0","0","2","1","0","0","1","11","3","0","8","0","0","0","0","14","3","0","11","0","0","0","0","3","1","0","2","0","0","0","0","13","7","0","6","97","45","0","52","56","0","71","155","2","0","0","2","3","1","0","2","11","5","0","6","4","1","0","3","22","9","0","13","0","0","0","0","2","0","0","2","2","2","0","0","13","9","0","4","118","67","0","51","85","0","70","12","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","10","8","0","2","9","0","3"
"00234500","University of St. Thomas (Minnesota)","2019","451","27","1","13","17","0","11","69","361","13","8","196","10","0","4","6","0","3","23","164","6","3","255","17","1","9","11","0","8","46","197","7","5","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","157","9","0","6","6","0","3","24","126","4","3","0","0","0","3","0","3","5","0","1","1","0","8","11","0","13","0","0","0","2","0","2","2","0","1","0","0","3","50","0","76","63","0","94","144","0","0","0","0","3","1","0","2","6","0","0","6","10","5","0","5","24","7","0","17","0","0","0","0","2","2","0","0","5","1","0","4","4","3","0","1","114","55","0","59","67","0","77","150","1","0","0","1","4","0","0","4","5","1","0","4","8","4","0","4","21","5","0","16","0","0","0","0","7","2","0","5","3","0","0","3","1","0","0","1","121","59","0","62","66","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00239101","Mitchell Hamline School of Law","2019","1176","84","16","47","87","4","26","264","841","17","54","537","38","8","19","31","3","9","108","395","9","25","631","46","8","28","56","1","17","156","442","8","25","8","0","0","0","0","0","0","0","4","0","4","","","","","","","","","","","","","","","","","","","","","","","366","29","5","9","17","1","8","69","269","8","20","3","0","2","3","0","6","4","0","13","16","0","13","29","0","40","1","0","0","4","0","4","2","0","6","10","2","8","108","2","159","151","4","211","347","3","1","0","2","17","5","0","12","29","8","0","21","23","13","0","10","82","31","0","51","2","1","0","1","4","2","0","2","8","3","0","5","12","7","1","4","249","118","1","130","158","2","187","336","7","3","0","4","14","5","0","9","31","13","0","18","23","7","0","16","82","32","0","50","1","0","0","0","5","3","0","2","6","3","0","3","15","5","1","9","234","126","0","108","166","1","169","127","1","1","0","0","7","6","0","1","10","6","0","4","9","2","0","7","31","16","0","15","0","1","0","0","0","0","0","0","4","1","0","3","7","3","0","4","89","43","1","45","62","1","64"
"00241501","Mississippi College","2019","339","4","1","11","47","0","6","69","218","3","49","170","1","1","3","18","0","5","28","111","1","30","169","3","0","8","29","0","1","41","107","2","19","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","126","1","0","3","15","0","1","20","83","2","21","0","0","0","0","0","3","6","0","9","0","0","1","7","0","13","0","0","0","1","0","1","1","0","0","14","0","7","43","0","40","65","0","61","103","1","1","0","0","6","2","0","4","15","7","0","8","1","1","0","0","23","11","0","12","0","0","0","0","1","0","0","1","0","0","0","0","18","11","0","7","61","24","0","37","46","0","57","110","0","0","0","0","2","1","0","1","17","5","0","12","2","0","0","2","26","10","0","16","0","0","0","0","0","0","0","0","5","4","0","1","10","5","0","5","74","44","0","30","59","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00244000","University of Mississippi","2019","412","47","1","6","67","0","10","131","281","0","0","217","24","0","5","26","0","4","59","158","0","0","195","23","1","1","41","0","6","72","123","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","157","23","0","1","26","0","5","55","102","0","0","0","0","0","1","0","0","7","0","19","10","0","13","20","0","35","0","0","0","0","0","0","2","0","3","0","0","0","53","0","49","73","0","84","144","1","0","0","1","2","2","0","0","24","10","0","14","9","5","0","4","38","17","0","21","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","106","66","0","40","83","0","61","111","0","0","0","0","3","2","0","1","17","9","0","8","15","9","0","6","38","22","0","16","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","73","39","0","34","61","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00250609","Saint Louis University","2019","555","20","1","25","56","0","17","119","426","7","3","255","11","1","9","15","0","7","43","208","2","2","297","9","0","16","40","0","10","75","216","5","1","3","0","0","0","1","0","0","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","199","7","0","7","21","0","6","41","157","1","0","0","0","0","3","0","4","5","1","15","2","0","5","12","1","28","0","0","0","0","0","1","2","0","4","0","0","0","77","2","78","89","3","107","186","0","0","0","0","12","4","0","8","19","5","0","14","3","2","0","1","38","12","0","26","0","0","0","0","4","2","0","2","4","1","0","3","1","1","0","0","143","68","0","75","83","0","103","147","1","1","0","0","6","2","0","4","10","4","0","6","10","7","0","3","33","18","0","15","0","0","0","0","2","0","0","2","6","4","0","2","2","1","0","1","110","59","0","51","78","0","69","23","0","0","0","0","0","0","0","0","6","1","0","5","0","0","0","0","7","1","0","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","16","4","0","12","5","0","18"
"00251600","University of Missouri","2019","273","12","0","3","18","0","10","43","221","2","7","156","7","0","1","9","0","7","24","127","1","4","116","5","0","2","9","0","3","19","93","1","3","1","0","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","98","5","0","0","7","0","3","15","79","2","2","0","0","0","0","0","0","3","0","4","3","0","2","8","0","7","0","0","0","1","0","1","2","0","1","2","0","0","40","0","39","51","0","47","88","0","0","0","0","3","1","0","2","6","4","0","2","1","1","0","0","14","10","0","4","0","0","0","0","0","0","0","0","4","4","0","0","2","1","0","1","72","44","1","27","55","1","32","87","0","0","0","0","0","0","0","0","5","2","0","3","6","3","0","3","14","6","0","8","0","0","0","0","0","0","0","0","3","1","0","2","3","1","0","2","70","43","0","27","50","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00251800","University of Missouri-Kansas City","2019","372","28","2","8","12","0","9","59","292","7","14","183","12","1","6","5","0","5","29","144","3","7","189","16","1","2","7","0","4","30","148","4","7","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","138","11","1","5","5","0","3","25","103","5","5","0","0","1","4","0","1","2","0","3","5","0","6","12","0","13","0","0","0","2","0","3","1","0","2","2","0","3","51","0","52","67","0","71","110","1","1","0","0","1","0","0","1","4","2","0","2","9","5","0","4","17","9","0","8","0","0","0","0","0","0","0","0","2","1","0","1","3","2","0","1","90","41","0","49","52","0","58","124","0","0","0","0","2","2","0","0","3","1","0","2","8","2","0","6","17","8","0","9","0","0","0","0","2","1","0","1","4","3","0","1","6","3","0","3","99","52","0","47","64","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00252000","Washington University","2019","718","37","2","44","71","0","14","168","442","80","28","352","22","1","21","27","0","7","78","227","30","17","366","15","1","23","44","0","7","90","215","50","11","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","229","8","0","14","18","0","4","44","155","25","5","0","0","0","7","0","7","7","0","11","6","0","2","23","0","21","0","0","0","15","0","10","3","0","1","3","0","2","71","0","84","112","0","117","249","0","0","0","0","15","8","0","7","26","13","0","13","11","4","0","7","58","28","0","30","0","0","0","0","33","6","0","27","6","3","0","3","11","6","0","5","147","89","0","58","129","0","120","240","2","1","0","1","15","6","0","9","27","7","0","20","18","12","0","6","66","27","0","39","0","0","0","0","22","9","0","13","4","1","0","3","12","8","0","4","140","67","0","73","111","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00253600","University of Montana","2019","234","8","11","4","5","0","0","28","196","0","10","120","2","6","1","4","0","0","13","101","0","6","114","6","5","3","1","0","0","15","95","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","88","2","4","2","3","0","0","11","73","0","4","3","0","1","0","0","2","2","0","1","1","0","1","6","0","5","0","0","0","0","0","0","0","0","0","2","0","2","36","0","37","44","0","44","75","2","0","0","2","1","0","0","1","2","2","0","0","5","1","0","4","10","3","0","7","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","62","31","0","31","36","0","39","71","5","3","0","2","1","1","0","0","0","0","0","0","1","0","0","1","7","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","61","34","0","27","40","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00254200","Creighton University","2019","311","30","1","9","11","0","16","67","241","1","2","173","19","0","4","7","0","5","35","135","1","2","138","11","1","5","4","0","11","32","106","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","117","13","0","4","11","0","3","31","83","1","2","0","0","0","2","0","2","7","0","4","8","0","5","19","0","12","0","0","0","1","0","0","2","0","1","2","0","0","50","0","33","72","0","45","99","0","0","0","0","4","2","0","2","0","0","0","0","9","4","0","5","18","7","0","11","0","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","81","39","0","42","46","0","53","95","1","0","0","1","1","0","0","1","0","0","0","0","8","7","0","1","18","9","0","9","0","0","0","0","0","0","0","0","8","2","0","6","0","0","0","0","77","46","0","31","55","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00256500","University of Nebraska","2019","391","19","2","8","2","0","0","31","348","3","9","196","11","1","2","1","0","0","15","175","1","5","195","8","1","6","1","0","0","16","173","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","146","5","1","5","0","0","0","11","126","3","6","1","0","0","1","0","4","0","0","0","0","0","5","2","0","9","0","0","0","1","0","2","0","0","0","2","0","4","56","0","70","61","0","85","118","0","0","0","0","2","1","0","1","1","1","0","0","8","6","0","2","11","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","105","48","0","57","58","0","60","127","1","0","0","1","1","0","0","1","1","0","0","1","6","5","0","1","9","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","117","71","0","46","77","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00256900","University of Nevada - Las Vegas","2019","444","82","1","22","33","0","20","158","259","7","20","209","36","0","11","12","0","12","71","126","2","10","235","46","1","11","21","0","8","87","133","5","10","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","133","23","0","5","7","0","7","42","76","7","8","0","0","0","2","0","3","4","0","3","9","0","14","19","0","23","0","0","0","2","0","5","4","0","3","3","0","5","35","0","41","59","0","74","170","1","0","0","1","13","6","0","7","12","3","0","9","27","17","0","10","57","28","0","29","0","0","0","0","0","0","0","0","4","2","0","2","6","3","0","3","107","53","0","54","84","0","86","122","0","0","0","0","4","3","0","1","12","4","0","8","30","9","0","21","54","21","0","33","0","0","0","0","0","0","0","0","8","5","0","3","5","3","0","2","63","30","0","33","54","0","68","19","0","0","0","0","0","0","0","0","2","1","0","1","2","1","0","1","5","3","0","2","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","13","8","0","5","12","0","7"
